order_id,customer_id,ordered_at,payment_method,order_status,is_successful,total_unique_items,total_quantity_items,gross_revenue,discount_amount,shipping_cost,net_revenue,total_cost,net_profit
ORD_003228,CUST_00821,2025-11-24 13:57:25,Buy Now Pay Later,Completed,true,1,2,79.98,5.00,9.99,84.97,30.00,54.97
ORD_003229,CUST_00790,2026-01-04 09:01:16,PayPal,Completed,true,2,3,434.97,10.00,4.99,429.96,190.00,239.96
ORD_003230,CUST_00335,2025-06-16 22:12:12,Apple Pay,Completed,true,1,2,299.98,10.00,4.99,294.97,130.00,164.97
ORD_003231,CUST_00160,2025-08-25 03:26:49,PayPal,Completed,true,1,2,69.98,15.00,9.99,64.97,20.00,44.97
ORD_003232,CUST_00550,2025-12-12 13:55:44,PayPal,Completed,true,1,2,259.98,0.00,4.99,264.97,110.00,154.97
ORD_003233,CUST_00079,2025-11-18 20:06:29,Credit Card,Completed,true,1,3,389.97,0.00,9.99,399.96,165.00,234.96
ORD_003234,CUST_00157,2025-10-28 17:16:18,Credit Card,Cancelled,false,1,3,104.97,0.00,4.99,109.96,30.00,79.96
ORD_003235,CUST_00781,2025-06-13 21:26:10,Apple Pay,Cancelled,false,2,3,229.97,0.00,0.00,229.97,95.00,134.97
ORD_003236,CUST_00895,2026-02-07 08:18:50,UPI,Refunded,false,3,9,524.94,15.00,4.99,514.93,180.00,334.93
ORD_003237,CUST_00147,2025-12-01 18:38:38,PayPal,Cancelled,false,1,2,45.98,10.00,9.99,45.97,12.00,33.97
ORD_003238,CUST_00065,2025-04-22 13:35:45,Credit Card,Completed,true,1,3,104.97,0.00,0.00,104.97,30.00,74.97
ORD_003239,CUST_00107,2026-01-01 21:36:58,PayPal,Refunded,false,2,3,219.97,0.00,0.00,219.97,92.00,127.97
ORD_003240,CUST_00652,2025-08-08 03:54:45,Buy Now Pay Later,Completed,true,3,5,314.95,5.00,0.00,309.95,124.00,185.95
ORD_003241,CUST_00587,2025-10-19 08:05:58,Buy Now Pay Later,Completed,true,3,6,279.94,0.00,9.99,289.93,103.00,186.93
ORD_003242,CUST_00071,2025-07-13 07:44:27,Apple Pay,Completed,true,1,2,220.00,5.00,4.99,219.99,96.00,123.99
ORD_003243,CUST_00129,2025-05-27 09:47:19,Credit Card,Completed,true,1,2,79.98,10.00,4.99,74.97,24.00,50.97
ORD_003244,CUST_00744,2025-11-17 16:28:18,Buy Now Pay Later,Completed,true,1,3,89.97,0.00,4.99,94.96,33.00,61.96
ORD_003245,CUST_00595,2026-02-15 21:29:53,PayPal,Completed,true,2,5,494.98,10.00,0.00,484.98,165.00,319.98
ORD_003246,CUST_00993,2025-12-30 04:09:19,Credit Card,Completed,true,1,2,139.98,0.00,0.00,139.98,50.00,89.98
ORD_003247,CUST_00018,2025-11-11 18:26:38,Credit Card,Completed,true,1,3,89.97,0.00,0.00,89.97,33.00,56.97
ORD_003248,CUST_00662,2026-01-11 15:47:51,Credit Card,Completed,true,1,1,69.99,0.00,0.00,69.99,25.00,44.99
ORD_003249,CUST_00028,2026-02-03 09:19:19,Credit Card,Refunded,false,1,1,149.99,0.00,4.99,154.98,65.00,89.98
ORD_003250,CUST_00330,2025-12-27 18:04:43,Apple Pay,Completed,true,1,2,119.98,0.00,0.00,119.98,44.00,75.98
ORD_003251,CUST_00298,2026-02-13 16:19:12,Buy Now Pay Later,Completed,true,1,3,179.97,10.00,4.99,174.96,66.00,108.96
ORD_003252,CUST_00606,2025-07-30 05:33:07,PayPal,Refunded,false,1,2,259.98,5.00,0.00,254.98,110.00,144.98
ORD_003253,CUST_00828,2025-04-18 18:19:10,PayPal,Completed,true,4,10,809.92,5.00,4.99,809.91,318.00,491.91
ORD_003254,CUST_00930,2025-11-26 21:40:57,Buy Now Pay Later,Refunded,false,1,1,24.99,0.00,4.99,29.98,8.00,21.98
ORD_003255,CUST_00114,2026-02-20 20:47:35,Credit Card,Completed,true,1,1,34.99,15.00,4.99,24.98,10.00,14.98
ORD_003256,CUST_00285,2026-01-28 21:33:18,Apple Pay,Completed,true,1,1,129.99,0.00,4.99,134.98,55.00,79.98
ORD_003257,CUST_00968,2026-01-08 01:59:23,Apple Pay,Completed,true,1,1,34.99,5.00,4.99,34.98,10.00,24.98
ORD_003258,CUST_00238,2026-01-28 01:49:42,Apple Pay,Cancelled,false,2,3,154.97,15.00,4.99,144.96,54.00,90.96
ORD_003259,CUST_00235,2026-01-23 20:01:29,PayPal,Completed,true,1,2,159.98,0.00,9.99,169.97,70.00,99.97
ORD_003260,CUST_00250,2025-09-22 14:15:30,UPI,Completed,true,1,3,104.97,10.00,0.00,94.97,30.00,64.97
ORD_003261,CUST_00414,2025-12-22 17:52:37,PayPal,Completed,true,2,3,129.97,15.00,4.99,119.96,44.00,75.96
ORD_003262,CUST_00222,2025-09-09 12:24:57,PayPal,Completed,true,2,4,144.96,10.00,4.99,139.95,45.00,94.95
ORD_003263,CUST_00832,2025-09-13 08:26:18,UPI,Completed,true,3,8,869.92,10.00,0.00,859.92,340.00,519.92
ORD_003264,CUST_00465,2026-02-28 00:37:47,Buy Now Pay Later,Completed,true,1,1,129.99,0.00,4.99,134.98,55.00,79.98
ORD_003265,CUST_00811,2025-08-06 13:10:05,Apple Pay,Completed,true,3,8,829.92,5.00,0.00,824.92,353.00,471.92
ORD_003266,CUST_00104,2025-12-05 11:45:44,UPI,Completed,true,3,4,159.96,15.00,0.00,144.96,61.00,83.96
ORD_003267,CUST_00403,2026-01-02 20:54:04,Apple Pay,Refunded,false,2,3,159.98,0.00,4.99,164.97,64.00,100.97
ORD_003268,CUST_00840,2026-02-06 19:18:41,Apple Pay,Refunded,false,2,4,219.96,0.00,4.99,224.95,92.00,132.95
ORD_003269,CUST_00006,2025-09-17 10:42:00,Credit Card,Refunded,false,2,6,224.94,5.00,9.99,229.93,75.00,154.93
ORD_003270,CUST_00405,2026-01-01 17:24:26,Buy Now Pay Later,Cancelled,false,2,4,229.97,0.00,0.00,229.97,93.00,136.97
ORD_003271,CUST_00338,2025-09-26 14:53:57,Credit Card,Refunded,false,3,7,909.93,0.00,9.99,919.92,400.00,519.92
ORD_003272,CUST_00057,2025-04-04 11:17:03,UPI,Completed,true,1,1,19.99,0.00,9.99,29.98,6.00,23.98
ORD_003273,CUST_00576,2025-05-22 12:47:49,Credit Card,Completed,true,4,10,684.91,0.00,0.00,684.91,259.00,425.91
ORD_003274,CUST_00525,2025-05-18 21:33:53,Buy Now Pay Later,Cancelled,false,2,4,149.96,15.00,4.99,139.95,46.00,93.95
ORD_003275,CUST_00783,2026-01-19 11:15:44,PayPal,Cancelled,false,4,7,292.93,0.00,9.99,302.92,100.00,202.92
ORD_003276,CUST_00269,2025-12-11 21:46:12,UPI,Completed,true,1,2,59.98,15.00,0.00,44.98,22.00,22.98
ORD_003277,CUST_00993,2025-09-05 11:53:33,Credit Card,Cancelled,false,1,3,255.00,0.00,0.00,255.00,75.00,180.00
ORD_003278,CUST_00561,2025-10-02 05:02:08,UPI,Completed,true,1,2,49.98,0.00,9.99,59.97,16.00,43.97
ORD_003279,CUST_00125,2025-12-19 10:07:57,PayPal,Completed,true,1,2,239.98,0.00,0.00,239.98,90.00,149.98
ORD_003280,CUST_00269,2025-07-04 13:39:55,PayPal,Cancelled,false,2,5,529.97,5.00,9.99,534.96,185.00,349.96
ORD_003281,CUST_00625,2026-01-24 08:38:13,Credit Card,Completed,true,1,1,29.99,5.00,4.99,29.98,11.00,18.98
ORD_003282,CUST_00151,2025-10-21 16:51:45,Apple Pay,Refunded,false,2,4,394.96,15.00,0.00,379.96,145.00,234.96
ORD_003283,CUST_00153,2026-02-05 14:46:44,UPI,Completed,true,3,8,539.92,10.00,0.00,529.92,195.00,334.92
ORD_003284,CUST_00867,2026-02-05 15:11:25,PayPal,Refunded,false,1,3,269.97,0.00,4.99,274.96,90.00,184.96
ORD_003285,CUST_00425,2025-08-05 09:51:42,UPI,Completed,true,1,3,89.97,0.00,0.00,89.97,24.00,65.97
ORD_003286,CUST_00748,2026-02-27 22:37:20,PayPal,Completed,true,2,3,309.97,0.00,0.00,309.97,130.00,179.97
ORD_003287,CUST_00264,2025-09-07 19:31:27,UPI,Refunded,false,2,3,379.97,10.00,4.99,374.96,165.00,209.96
ORD_003288,CUST_00325,2025-11-09 21:42:21,UPI,Completed,true,2,5,739.95,15.00,0.00,724.95,320.00,404.95
ORD_003289,CUST_00952,2026-02-06 03:10:12,PayPal,Completed,true,1,1,110.00,10.00,0.00,100.00,48.00,52.00
ORD_003290,CUST_00731,2025-12-14 00:59:33,UPI,Completed,true,4,7,399.93,0.00,9.99,409.92,138.00,271.92
ORD_003291,CUST_00150,2025-10-04 18:46:21,Buy Now Pay Later,Completed,true,2,4,305.96,0.00,0.00,305.96,122.00,183.96
ORD_003292,CUST_00674,2026-02-17 08:41:46,Apple Pay,Completed,true,2,5,164.95,0.00,9.99,174.94,52.00,122.94
ORD_003293,CUST_00324,2026-02-09 00:00:10,Apple Pay,Completed,true,2,4,154.96,15.00,4.99,144.95,55.00,89.95
ORD_003294,CUST_00076,2025-10-15 16:40:02,Buy Now Pay Later,Completed,true,2,3,169.97,0.00,0.00,169.97,61.00,108.97
ORD_003295,CUST_00985,2026-01-24 03:33:58,Buy Now Pay Later,Completed,true,4,7,192.93,0.00,4.99,197.92,66.00,131.92
ORD_003296,CUST_00213,2025-06-03 01:09:33,Buy Now Pay Later,Completed,true,2,4,399.99,0.00,0.00,399.99,169.00,230.99
ORD_003297,CUST_00592,2025-09-10 10:28:54,UPI,Cancelled,false,1,1,22.99,0.00,9.99,32.98,6.00,26.98
ORD_003298,CUST_00985,2026-01-06 07:08:05,Buy Now Pay Later,Completed,true,1,3,119.97,15.00,9.99,114.96,36.00,78.96
ORD_003299,CUST_00208,2025-11-27 04:51:48,Buy Now Pay Later,Completed,true,2,3,259.97,0.00,4.99,264.96,96.00,168.96
ORD_003300,CUST_00189,2025-08-05 10:20:18,Credit Card,Completed,true,1,3,389.97,10.00,4.99,384.96,165.00,219.96
ORD_003301,CUST_00303,2025-12-06 09:09:20,PayPal,Refunded,false,1,2,259.98,5.00,9.99,264.97,110.00,154.97
ORD_003302,CUST_00628,2026-01-16 04:52:23,Apple Pay,Completed,true,2,4,559.96,0.00,9.99,569.95,240.00,329.95
ORD_003303,CUST_00094,2025-11-10 03:41:34,Buy Now Pay Later,Cancelled,false,1,1,110.00,0.00,0.00,110.00,48.00,62.00
ORD_003304,CUST_00634,2025-12-07 05:44:10,PayPal,Cancelled,false,2,4,154.96,0.00,4.99,159.95,55.00,104.95
ORD_003305,CUST_00049,2025-07-29 13:50:13,PayPal,Completed,true,1,2,59.98,0.00,0.00,59.98,22.00,37.98
ORD_003306,CUST_00040,2026-01-26 18:41:23,Apple Pay,Cancelled,false,2,4,439.96,15.00,0.00,424.96,170.00,254.96
ORD_003307,CUST_00899,2025-08-26 22:38:19,Buy Now Pay Later,Completed,true,4,7,314.93,10.00,0.00,304.93,121.00,183.93
ORD_003308,CUST_00727,2025-11-25 14:04:57,Buy Now Pay Later,Completed,true,1,2,39.98,10.00,4.99,34.97,12.00,22.97
ORD_003309,CUST_00745,2025-10-21 07:44:45,Apple Pay,Completed,true,1,2,159.98,0.00,4.99,164.97,70.00,94.97
ORD_003310,CUST_00066,2026-02-20 21:41:24,Buy Now Pay Later,Completed,true,1,2,39.98,5.00,4.99,39.97,12.00,27.97
ORD_003311,CUST_00005,2025-02-18 11:24:44,Credit Card,Cancelled,false,2,5,569.95,10.00,0.00,559.95,239.00,320.95
ORD_003312,CUST_00672,2025-06-06 15:42:05,PayPal,Completed,true,1,3,119.97,10.00,4.99,114.96,45.00,69.96
ORD_003313,CUST_00004,2025-10-23 05:49:18,Apple Pay,Completed,true,1,1,49.99,0.00,0.00,49.99,20.00,29.99
ORD_003314,CUST_00670,2026-01-07 14:27:54,PayPal,Refunded,false,2,3,119.97,15.00,9.99,114.96,46.00,68.96
ORD_003315,CUST_00857,2025-06-06 21:06:31,PayPal,Cancelled,false,1,1,89.99,15.00,0.00,74.99,30.00,44.99
ORD_003316,CUST_00677,2025-11-29 21:24:34,UPI,Completed,true,2,5,118.95,5.00,9.99,123.94,34.00,89.94
ORD_003317,CUST_00241,2025-12-12 15:27:33,Apple Pay,Completed,true,2,6,299.94,5.00,0.00,294.94,102.00,192.94
ORD_003318,CUST_00204,2026-02-01 04:06:10,Apple Pay,Completed,true,2,5,409.95,0.00,0.00,409.95,170.00,239.95
ORD_003319,CUST_00703,2026-01-27 00:58:33,PayPal,Completed,true,1,2,45.98,10.00,9.99,45.97,12.00,33.97
ORD_003320,CUST_00042,2025-12-16 08:42:49,Apple Pay,Completed,true,4,10,613.90,0.00,4.99,618.89,218.00,400.89
ORD_003321,CUST_00778,2026-02-17 00:38:36,Buy Now Pay Later,Completed,true,3,6,459.94,0.00,0.00,459.94,182.00,277.94
ORD_003322,CUST_00337,2025-11-26 03:22:44,Apple Pay,Cancelled,false,2,5,434.98,0.00,4.99,439.97,135.00,304.97
ORD_003323,CUST_00454,2025-07-18 14:05:52,PayPal,Completed,true,1,2,170.00,0.00,0.00,170.00,50.00,120.00
ORD_003324,CUST_00607,2025-07-22 07:45:49,UPI,Completed,true,2,4,359.96,5.00,0.00,354.96,152.00,202.96
ORD_003325,CUST_00786,2026-01-24 14:52:23,Buy Now Pay Later,Completed,true,1,2,139.98,0.00,9.99,149.97,50.00,99.97
ORD_003326,CUST_00992,2026-01-31 12:28:53,PayPal,Refunded,false,1,1,199.99,0.00,4.99,204.98,90.00,114.98
ORD_003327,CUST_00120,2025-09-01 06:08:52,Credit Card,Completed,true,1,1,29.99,10.00,4.99,24.98,8.00,16.98
ORD_003328,CUST_00938,2026-02-06 00:36:16,Credit Card,Completed,true,1,1,19.99,15.00,9.99,14.98,6.00,8.98
ORD_003329,CUST_00688,2025-10-07 14:28:06,PayPal,Cancelled,false,2,4,134.96,10.00,9.99,134.95,38.00,96.95
ORD_003330,CUST_00943,2025-11-02 22:00:18,PayPal,Completed,true,1,3,149.97,15.00,0.00,134.97,60.00,74.97
ORD_003331,CUST_00858,2026-01-04 09:19:38,UPI,Refunded,false,2,4,144.96,10.00,0.00,134.96,42.00,92.96
ORD_003332,CUST_00929,2026-02-24 20:04:12,UPI,Completed,true,2,6,959.94,0.00,9.99,969.93,405.00,564.93
ORD_003333,CUST_00904,2025-10-03 15:33:36,Buy Now Pay Later,Cancelled,false,1,3,119.97,10.00,4.99,114.96,45.00,69.96
ORD_003334,CUST_00525,2025-12-04 05:32:20,UPI,Refunded,false,2,5,150.95,0.00,9.99,160.94,42.00,118.94
ORD_003335,CUST_00249,2025-10-13 12:47:27,UPI,Cancelled,false,3,8,519.95,5.00,0.00,514.95,175.00,339.95
ORD_003336,CUST_00597,2025-09-04 15:03:41,Credit Card,Completed,true,1,1,34.99,0.00,4.99,39.98,10.00,29.98
ORD_003337,CUST_00463,2025-07-16 11:10:54,Apple Pay,Refunded,false,3,6,279.94,5.00,9.99,284.93,93.00,191.93
ORD_003338,CUST_00305,2026-01-17 23:32:36,Buy Now Pay Later,Completed,true,4,10,544.90,0.00,4.99,549.89,200.00,349.89
ORD_003339,CUST_00529,2025-10-02 03:10:24,Buy Now Pay Later,Cancelled,false,2,4,469.96,5.00,9.99,474.95,200.00,274.95
ORD_003340,CUST_00519,2026-02-22 01:57:45,Apple Pay,Completed,true,1,2,239.98,15.00,4.99,229.97,90.00,139.97
ORD_003341,CUST_00682,2025-12-23 04:52:12,PayPal,Refunded,false,1,2,79.98,10.00,4.99,74.97,24.00,50.97
ORD_003342,CUST_00694,2025-09-19 21:20:03,Credit Card,Completed,true,3,7,534.93,15.00,9.99,529.92,226.00,303.92
ORD_003343,CUST_00981,2025-11-17 09:24:37,Credit Card,Completed,true,3,8,739.92,15.00,9.99,734.91,316.00,418.91
ORD_003344,CUST_00224,2025-08-28 11:54:10,Buy Now Pay Later,Refunded,false,1,2,49.98,0.00,9.99,59.97,16.00,43.97
ORD_003345,CUST_00290,2025-03-05 14:34:31,Apple Pay,Completed,true,3,7,544.93,0.00,9.99,554.92,223.00,331.92
ORD_003346,CUST_00192,2025-11-06 00:07:53,PayPal,Completed,true,2,3,149.97,0.00,0.00,149.97,55.00,94.97
ORD_003347,CUST_00322,2026-02-28 23:20:26,UPI,Cancelled,false,1,1,49.99,0.00,9.99,59.98,20.00,39.98
ORD_003348,CUST_00269,2026-01-06 03:42:33,Apple Pay,Cancelled,false,1,2,79.98,0.00,0.00,79.98,30.00,49.98
ORD_003349,CUST_00499,2025-12-07 16:49:14,Buy Now Pay Later,Completed,true,1,1,85.00,0.00,0.00,85.00,25.00,60.00
ORD_003350,CUST_00728,2025-12-11 20:43:12,Credit Card,Completed,true,1,1,29.99,0.00,0.00,29.99,11.00,18.99
ORD_003351,CUST_00421,2025-05-02 06:25:51,Apple Pay,Completed,true,1,2,49.98,5.00,4.99,49.97,16.00,33.97
ORD_003352,CUST_00578,2025-06-19 19:59:00,Buy Now Pay Later,Completed,true,2,4,319.96,0.00,9.99,329.95,110.00,219.95
ORD_003353,CUST_00612,2025-07-04 15:31:16,Credit Card,Cancelled,false,1,2,159.98,5.00,4.99,159.97,70.00,89.97
ORD_003354,CUST_00753,2026-02-16 10:55:06,Credit Card,Completed,true,3,6,305.94,15.00,0.00,290.94,102.00,188.94
ORD_003355,CUST_00291,2026-02-03 17:08:56,Apple Pay,Refunded,false,2,4,399.96,0.00,4.99,404.95,160.00,244.95
ORD_003356,CUST_00595,2026-01-24 05:07:18,Apple Pay,Completed,true,1,2,39.98,0.00,9.99,49.97,12.00,37.97
ORD_003357,CUST_00007,2026-02-13 18:10:00,Apple Pay,Completed,true,1,1,22.99,10.00,9.99,22.98,6.00,16.98
ORD_003358,CUST_00238,2026-02-17 02:51:35,Buy Now Pay Later,Completed,true,1,1,24.99,10.00,9.99,24.98,8.00,16.98
ORD_003359,CUST_00270,2025-12-28 18:34:58,PayPal,Completed,true,1,2,59.98,0.00,9.99,69.97,16.00,53.97
ORD_003360,CUST_00580,2025-11-30 15:21:02,PayPal,Cancelled,false,2,4,139.96,10.00,0.00,129.96,51.00,78.96
ORD_003361,CUST_00154,2025-04-24 22:19:02,UPI,Refunded,false,1,1,149.99,15.00,0.00,134.99,65.00,69.99
ORD_003362,CUST_00469,2026-02-15 19:30:24,Credit Card,Completed,true,1,2,59.98,0.00,9.99,69.97,22.00,47.97
ORD_003363,CUST_00695,2025-07-09 07:39:58,Apple Pay,Completed,true,1,2,49.98,10.00,0.00,39.98,16.00,23.98
ORD_003364,CUST_00627,2025-10-08 06:44:23,UPI,Completed,true,1,1,39.99,0.00,0.00,39.99,12.00,27.99
ORD_003365,CUST_00746,2025-07-09 16:36:09,Credit Card,Refunded,false,2,6,614.97,10.00,9.99,614.96,210.00,404.96
ORD_003366,CUST_00162,2026-01-12 09:55:24,Credit Card,Cancelled,false,2,3,179.97,0.00,0.00,179.97,75.00,104.97
ORD_003367,CUST_00164,2025-07-22 11:42:58,PayPal,Completed,true,1,3,599.97,10.00,0.00,589.97,270.00,319.97
ORD_003368,CUST_00239,2026-02-12 23:55:41,Credit Card,Completed,true,1,2,69.98,0.00,4.99,74.97,20.00,54.97
ORD_003369,CUST_00293,2026-02-25 17:58:23,PayPal,Refunded,false,1,3,68.97,10.00,4.99,63.96,18.00,45.96
ORD_003370,CUST_00956,2025-10-10 19:13:09,Buy Now Pay Later,Completed,true,1,3,119.97,0.00,9.99,129.96,45.00,84.96
ORD_003371,CUST_00766,2025-07-10 09:17:52,UPI,Completed,true,4,10,955.90,0.00,4.99,960.89,384.00,576.89
ORD_003372,CUST_00594,2025-12-03 23:07:18,Buy Now Pay Later,Completed,true,2,5,189.95,5.00,0.00,184.95,56.00,128.95
ORD_003373,CUST_00842,2025-05-24 14:01:46,Apple Pay,Cancelled,false,1,2,69.98,5.00,0.00,64.98,20.00,44.98
ORD_003374,CUST_00182,2026-01-31 22:51:45,Apple Pay,Completed,true,1,2,45.98,5.00,9.99,50.97,12.00,38.97
ORD_003375,CUST_00507,2026-02-18 16:57:03,Buy Now Pay Later,Refunded,false,1,2,59.98,0.00,9.99,69.97,22.00,47.97
ORD_003376,CUST_00427,2025-10-10 22:02:00,PayPal,Completed,true,1,3,599.97,5.00,0.00,594.97,270.00,324.97
ORD_003377,CUST_00527,2026-02-23 03:06:53,PayPal,Refunded,false,1,2,79.98,10.00,4.99,74.97,30.00,44.97
ORD_003378,CUST_00535,2025-12-14 06:14:51,Credit Card,Refunded,false,1,3,119.97,5.00,9.99,124.96,45.00,79.96
ORD_003379,CUST_00660,2025-12-17 20:12:47,Apple Pay,Completed,true,1,1,29.99,0.00,0.00,29.99,11.00,18.99
ORD_003380,CUST_00887,2026-02-28 03:37:57,UPI,Completed,true,2,6,659.94,0.00,4.99,664.93,288.00,376.93
ORD_003381,CUST_00011,2026-02-23 15:13:28,UPI,Completed,true,1,3,209.97,5.00,4.99,209.96,75.00,134.96
ORD_003382,CUST_00859,2025-11-08 08:31:39,PayPal,Cancelled,false,1,1,29.99,10.00,9.99,29.98,11.00,18.98
ORD_003383,CUST_00902,2025-07-20 18:29:05,Apple Pay,Completed,true,1,1,110.00,0.00,4.99,114.99,48.00,66.99
ORD_003384,CUST_00859,2025-11-20 11:35:15,Buy Now Pay Later,Completed,true,1,3,255.00,0.00,9.99,264.99,75.00,189.99
ORD_003385,CUST_00268,2025-12-05 02:20:54,Buy Now Pay Later,Completed,true,2,6,389.94,5.00,0.00,384.94,165.00,219.94
ORD_003386,CUST_00410,2025-10-07 07:54:09,Credit Card,Completed,true,1,3,599.97,5.00,4.99,599.96,270.00,329.96
ORD_003387,CUST_00972,2025-03-29 07:04:56,Buy Now Pay Later,Completed,true,3,8,1079.92,0.00,4.99,1084.91,449.00,635.91
ORD_003388,CUST_00454,2025-11-02 17:55:40,UPI,Completed,true,1,1,39.99,15.00,4.99,29.98,15.00,14.98
ORD_003389,CUST_00686,2025-10-06 16:28:25,Credit Card,Completed,true,4,9,874.91,15.00,4.99,864.90,370.00,494.90
ORD_003390,CUST_00371,2025-05-03 01:36:16,Apple Pay,Cancelled,false,1,3,330.00,0.00,0.00,330.00,144.00,186.00
ORD_003391,CUST_00296,2026-01-09 05:01:27,Buy Now Pay Later,Completed,true,1,1,119.99,15.00,9.99,114.98,45.00,69.98
ORD_003392,CUST_00034,2025-11-20 04:50:01,UPI,Completed,true,4,12,824.91,0.00,9.99,834.90,300.00,534.90
ORD_003393,CUST_00881,2026-02-14 12:58:25,UPI,Completed,true,2,5,294.98,0.00,9.99,304.97,87.00,217.97
ORD_003394,CUST_00261,2026-02-23 09:04:43,Buy Now Pay Later,Completed,true,1,3,209.97,15.00,9.99,204.96,75.00,129.96
ORD_003395,CUST_00265,2026-02-08 14:30:00,Apple Pay,Cancelled,false,1,1,59.99,0.00,4.99,64.98,22.00,42.98
ORD_003396,CUST_00358,2025-12-03 04:06:04,PayPal,Completed,true,1,2,220.00,0.00,0.00,220.00,96.00,124.00
ORD_003397,CUST_00960,2026-01-29 02:28:49,Credit Card,Completed,true,3,8,329.92,5.00,9.99,334.91,115.00,219.91
ORD_003398,CUST_00786,2025-09-14 23:01:24,Apple Pay,Refunded,false,1,3,119.97,0.00,4.99,124.96,36.00,88.96
ORD_003399,CUST_00674,2025-03-10 01:22:09,Credit Card,Completed,true,2,4,309.98,10.00,9.99,309.97,100.00,209.97
ORD_003400,CUST_00603,2026-01-28 12:44:09,PayPal,Completed,true,2,5,499.95,10.00,4.99,494.94,211.00,283.94
ORD_003401,CUST_00047,2025-12-15 08:07:52,Buy Now Pay Later,Completed,true,1,3,104.97,0.00,0.00,104.97,30.00,74.97
ORD_003402,CUST_00592,2026-02-09 13:30:33,Apple Pay,Completed,true,1,1,34.99,0.00,0.00,34.99,10.00,24.99
ORD_003403,CUST_00998,2025-11-21 16:16:42,Credit Card,Cancelled,false,2,6,404.97,0.00,9.99,414.96,135.00,279.96
ORD_003404,CUST_00381,2026-02-18 09:00:41,Apple Pay,Completed,true,4,6,189.94,10.00,9.99,189.93,54.00,135.93
ORD_003405,CUST_00249,2025-12-11 21:59:53,Credit Card,Refunded,false,1,3,89.97,15.00,0.00,74.97,24.00,50.97
ORD_003406,CUST_00465,2025-08-31 08:26:54,PayPal,Cancelled,false,1,1,22.99,0.00,0.00,22.99,6.00,16.99
ORD_003407,CUST_00673,2025-12-10 12:27:39,PayPal,Completed,true,1,1,85.00,5.00,9.99,89.99,25.00,64.99
ORD_003408,CUST_00343,2025-11-29 12:15:35,Buy Now Pay Later,Completed,true,2,4,194.96,10.00,4.99,189.95,60.00,129.95
ORD_003409,CUST_00625,2025-12-11 15:42:52,Buy Now Pay Later,Completed,true,3,6,269.94,10.00,9.99,269.93,88.00,181.93
ORD_003410,CUST_00396,2025-07-21 12:07:33,UPI,Completed,true,1,3,359.97,5.00,0.00,354.97,135.00,219.97
ORD_003411,CUST_00561,2025-11-16 04:54:13,UPI,Cancelled,false,1,1,89.99,0.00,4.99,94.98,30.00,64.98
ORD_003412,CUST_00470,2025-06-12 15:47:06,PayPal,Completed,true,1,3,599.97,0.00,4.99,604.96,270.00,334.96
ORD_003413,CUST_00853,2025-09-26 07:50:44,Buy Now Pay Later,Completed,true,1,3,59.97,10.00,9.99,59.96,18.00,41.96
ORD_003414,CUST_00634,2026-01-05 15:24:40,Apple Pay,Refunded,false,4,9,529.91,0.00,4.99,534.90,200.00,334.90
ORD_003415,CUST_00990,2025-03-13 08:19:33,Buy Now Pay Later,Completed,true,1,3,149.97,10.00,0.00,139.97,60.00,79.97
ORD_003416,CUST_00219,2025-07-21 23:52:12,UPI,Completed,true,2,5,229.97,0.00,9.99,239.96,68.00,171.96
ORD_003417,CUST_00066,2025-11-17 22:06:09,Buy Now Pay Later,Refunded,false,1,1,69.99,0.00,9.99,79.98,25.00,54.98
ORD_003418,CUST_00114,2025-09-22 17:15:02,PayPal,Completed,true,3,8,344.92,5.00,9.99,349.91,112.00,237.91
ORD_003419,CUST_00358,2026-01-10 05:13:17,PayPal,Completed,true,3,7,559.94,10.00,4.99,554.93,231.00,323.93
ORD_003420,CUST_00944,2025-12-27 22:10:32,Buy Now Pay Later,Completed,true,4,5,359.95,10.00,4.99,354.94,152.00,202.94
ORD_003421,CUST_00388,2025-03-31 02:38:19,Credit Card,Completed,true,2,3,149.97,0.00,0.00,149.97,55.00,94.97
ORD_003422,CUST_00984,2026-02-06 15:55:02,PayPal,Completed,true,3,6,385.94,5.00,9.99,390.93,146.00,244.93
ORD_003423,CUST_00894,2025-11-29 19:38:07,Credit Card,Completed,true,1,1,129.99,0.00,0.00,129.99,55.00,74.99
ORD_003424,CUST_00557,2026-01-27 02:14:14,Buy Now Pay Later,Completed,true,1,1,89.99,10.00,4.99,84.98,30.00,54.98
ORD_003425,CUST_00928,2025-08-25 04:47:06,Buy Now Pay Later,Completed,true,1,2,119.98,0.00,9.99,129.97,44.00,85.97
ORD_003426,CUST_00526,2026-01-14 20:15:44,Apple Pay,Completed,true,1,1,19.99,0.00,9.99,29.98,6.00,23.98
ORD_003427,CUST_00536,2025-05-15 10:57:18,PayPal,Completed,true,2,2,52.98,0.00,4.99,57.97,14.00,43.97
ORD_003428,CUST_00937,2026-02-21 01:16:49,Buy Now Pay Later,Cancelled,false,2,4,109.96,0.00,4.99,114.95,32.00,82.95
ORD_003429,CUST_00604,2026-02-18 13:51:45,PayPal,Refunded,false,2,6,449.94,10.00,9.99,449.93,156.00,293.93
ORD_003430,CUST_00294,2026-02-01 06:01:14,PayPal,Completed,true,1,3,599.97,0.00,0.00,599.97,270.00,329.97
